frame_name,fid,class,bb0,bb1,bb2,bb3,ID,center_x_pixels,center_y_pixels,center_x_um,center_y_um,frame_number,delta_x,delta_y,avg_center_x_um,avg_center_y_um,riser,ALH Mean,ALH Max
29_frame_270_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,270,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_271_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,271,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_272_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,272,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_273_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,273,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_274_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,274,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_275_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,275,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_276_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,276,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_277_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,277,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_278_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,278,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_279_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,279,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_280_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,280,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_281_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,281,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_282_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,282,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_283_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,283,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_284_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,284,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_285_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,285,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_286_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,286,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_287_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,287,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_288_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,288,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_289_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,289,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_290_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,290,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_291_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,291,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_292_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,292,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_293_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,293,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_294_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,294,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_295_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,295,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_296_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,296,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_297_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,297,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_298_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,298,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_299_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,299,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_300_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,300,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_301_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,301,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_302_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,302,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_303_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,303,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_304_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,304,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_305_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,305,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_306_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,306,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_307_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,307,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_308_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,308,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_309_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,309,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_310_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,310,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_311_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,311,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_312_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,312,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_313_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,313,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_314_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,314,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_315_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,315,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_316_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,316,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_317_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,317,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_318_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,318,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_319_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,319,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_320_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,320,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_321_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,321,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_322_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,322,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_323_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,323,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_324_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,324,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_325_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,325,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_326_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,326,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_327_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,327,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_328_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,328,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_329_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,329,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_330_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,330,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_331_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,331,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_332_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,332,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_333_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,333,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_334_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,334,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_335_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,335,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_336_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,336,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_337_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,337,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_338_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,338,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_339_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,339,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_340_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,340,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_341_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,341,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_342_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,342,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_343_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,343,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_344_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,344,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_345_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,345,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_346_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,346,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_347_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,347,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_348_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,348,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_349_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,349,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_350_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,350,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_351_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,351,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_352_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,352,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_353_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,353,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_354_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,354,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_355_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,355,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_356_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,356,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_357_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,357,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_358_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,358,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_359_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,359,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_360_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,360,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_361_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,361,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_362_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,362,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_363_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,363,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_364_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,364,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_365_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,365,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_366_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,366,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_367_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,367,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_368_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,368,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_369_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,369,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_370_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,370,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_371_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,371,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_372_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,372,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_373_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,373,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_374_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,374,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
29_frame_375_with_ftid,cl1xj9dfe00073f6bo87qdh30,0,0.42109375,0.3802083333333333,0.0328125,0.0354166666666666,29,269.5,182.5,561.4583333333334,380.20833333333337,375,0.0,0.0,561.4583333333334,380.20833333333337,0.0,0.0,0.0
